FID,lat_gcj,lon_gcj,is_informalsettlement
11654,113.7708727,23.06109934,1
11655,113.7710527,23.06109941,1
11656,113.7712327,23.06109947,1
11657,113.7714127,23.06109953,1
11658,113.7715927,23.0610996,1
11659,113.7717727,23.06109966,1
11660,113.7719527,23.06109972,1
11661,113.7739327,23.06110042,1
11662,113.7741127,23.06110049,1
11663,113.7742927,23.06110055,1
11664,113.7706929,23.06127874,1
11665,113.7708729,23.0612788,1
11666,113.7710529,23.06127886,1
11667,113.7712329,23.06127893,1
11668,113.7714129,23.06127899,1
11669,113.771593,23.06127905,1
11670,113.771773,23.06127912,1
11671,113.771953,23.06127918,1
11672,113.772133,23.06127924,1
11673,113.772313,23.06127931,1
11674,113.772493,23.06127937,1
11675,113.772673,23.06127944,1
11676,113.772853,23.0612795,1
11677,113.773033,23.06127956,1
11678,113.773753,23.06127982,1
11679,113.773933,23.06127988,1
11680,113.774113,23.06127994,1
11681,113.774293,23.06128001,1
11682,113.7706932,23.0614582,1
11683,113.7708732,23.06145826,1
11684,113.7710532,23.06145832,1
11685,113.7712332,23.06145839,1
11686,113.7714132,23.06145845,1
11687,113.7715932,23.06145851,1
11688,113.7717732,23.06145858,1
11689,113.7719532,23.06145864,1
11690,113.7721332,23.0614587,1
11691,113.7723132,23.06145877,1
11692,113.7724932,23.06145883,1
11693,113.7726732,23.06145889,1
11694,113.7728532,23.06145896,1
11695,113.7730332,23.06145902,1
11696,113.7732132,23.06145909,1
11697,113.7733932,23.06145915,1
11698,113.7735732,23.06145921,1
11699,113.7737532,23.06145928,1
11700,113.7739332,23.06145934,1
11701,113.7741132,23.0614594,1
11702,113.7742932,23.06145947,1
11703,113.7706935,23.06163766,1
11704,113.7708735,23.06163772,1
11705,113.7710535,23.06163779,1
11706,113.7712335,23.06163785,1
11707,113.7714135,23.06163791,1
11708,113.7715935,23.06163798,1
11709,113.7717735,23.06163804,1
11710,113.7719535,23.0616381,1
11711,113.7721335,23.06163817,1
11712,113.7723135,23.06163823,1
11713,113.7724935,23.06163829,1
11714,113.7726735,23.06163836,1
11715,113.7728535,23.06163842,1
11716,113.7730335,23.06163848,1
11717,113.7732135,23.06163855,1
11718,113.7733935,23.06163861,1
11719,113.7735735,23.06163868,1
11720,113.7737535,23.06163874,1
11721,113.7739335,23.0616388,1
11722,113.7741135,23.06163887,1
11723,113.7706937,23.06181713,1
11724,113.7708737,23.06181719,1
11725,113.7710537,23.06181725,1
11726,113.7712337,23.06181732,1
11727,113.7714137,23.06181738,1
11728,113.7715937,23.06181744,1
11729,113.7717737,23.06181751,1
11730,113.7719537,23.06181757,1
11731,113.7721337,23.06181763,1
11732,113.7723137,23.0618177,1
11733,113.7724937,23.06181776,1
11734,113.7726737,23.06181782,1
11735,113.7728537,23.06181789,1
11736,113.7730337,23.06181795,1
11737,113.7732138,23.06181801,1
11738,113.7733938,23.06181808,1
11739,113.7735738,23.06181814,1
11740,113.7737538,23.06181821,1
11741,113.7739338,23.06181827,1
11742,113.7741138,23.06181833,1
11743,113.770694,23.0619966,1
11744,113.770874,23.06199666,1
11745,113.771054,23.06199672,1
11746,113.771234,23.06199679,1
11747,113.771414,23.06199685,1
11748,113.771594,23.06199691,1
11749,113.772134,23.0619971,1
11750,113.772314,23.06199717,1
11751,113.772494,23.06199723,1
11752,113.772674,23.06199729,1
11753,113.772854,23.06199736,1
11754,113.773034,23.06199742,1
11755,113.773214,23.06199748,1
11756,113.773394,23.06199755,1
11757,113.773574,23.06199761,1
11758,113.773754,23.06199768,1
11759,113.773934,23.06199774,1
11760,113.7706942,23.06217607,1
11761,113.7708743,23.06217613,1
11762,113.7710543,23.0621762,1
11763,113.7712343,23.06217626,1
11764,113.7714143,23.06217632,1
11765,113.7724943,23.0621767,1
11766,113.7726743,23.06217677,1
11767,113.7728543,23.06217683,1
11768,113.7730343,23.06217689,1
11769,113.7732143,23.06217696,1
11770,113.7733943,23.06217702,1
11771,113.7735743,23.06217709,1
11772,113.7737543,23.06217715,1
11773,113.8665633,23.0896034,1
11774,113.8665634,23.08978342,1
11775,113.8667434,23.08978349,1
11776,113.8669233,23.08978355,1
11777,113.8665634,23.08996345,1
11778,113.8667434,23.08996351,1
11779,113.8669234,23.08996358,1
11780,113.8671034,23.08996364,1
11781,113.8672833,23.0899637,1
11782,113.8674633,23.08996377,1
11783,113.8676433,23.08996383,1
11784,113.8678233,23.08996389,1
11785,113.8665634,23.09014348,1
11786,113.8667434,23.09014354,1
11787,113.8669234,23.09014361,1
11788,113.8671034,23.09014367,1
11789,113.8672834,23.09014373,1
11790,113.8674634,23.0901438,1
11791,113.8676434,23.09014386,1
11792,113.8678233,23.09014392,1
11793,113.8590043,23.09698465,1
11794,113.8590043,23.09716481,1
11795,113.8591843,23.09716488,1
11796,113.8593643,23.09716494,1
11797,113.8588243,23.09734492,1
11798,113.8590043,23.09734499,1
11799,113.8591843,23.09734505,1
11800,113.8593643,23.09734511,1
11801,113.8595442,23.09734518,1
11802,113.8597242,23.09734524,1
11803,113.8599042,23.0973453,1
11804,113.8588243,23.0975251,1
11805,113.8590043,23.09752516,1
11806,113.8591842,23.09752523,1
11807,113.8593642,23.09752529,1
11808,113.8595442,23.09752535,1
11809,113.8597242,23.09752542,1
11810,113.8599042,23.09752548,1
11811,113.8588242,23.09770528,1
11812,113.8590042,23.09770534,1
11813,113.8591842,23.0977054,1
11814,113.8593642,23.09770547,1
11815,113.8595442,23.09770553,1
11816,113.8597242,23.09770559,1
11817,113.8599042,23.09770566,1
11818,113.8588242,23.09788546,1
11819,113.8590042,23.09788552,1
11820,113.8591842,23.09788559,1
11821,113.8593642,23.09788565,1
11822,113.8595442,23.09788571,1
11823,113.8597242,23.09788578,1
11824,113.8588242,23.09806565,1
11825,113.8590042,23.09806571,1
11826,113.8591842,23.09806577,1
11827,113.8593642,23.09806584,1
11828,113.8595441,23.0980659,1
11829,113.8597241,23.09806596,1
11830,113.8586442,23.09824577,1
11831,113.8588242,23.09824584,1
11832,113.8590042,23.0982459,1
11833,113.8591841,23.09824596,1
11834,113.8593641,23.09824603,1
11835,113.8595441,23.09824609,1
11836,113.8597241,23.09824615,1
11837,113.8539615,23.10707752,1
11838,113.8541415,23.10707758,1
11839,113.8543215,23.10707764,1
11840,113.8545015,23.10707771,1
11841,113.8546815,23.10707777,1
11842,113.8539614,23.10725787,1
11843,113.8541414,23.10725794,1
11844,113.8543214,23.107258,1
11845,113.8545014,23.10725806,1
11846,113.8546814,23.10725813,1
11847,113.8537813,23.10743817,1
11848,113.8539613,23.10743823,1
11849,113.8541413,23.10743829,1
11850,113.8543213,23.10743836,1
11851,113.8545013,23.10743842,1
11852,113.8546813,23.10743848,1
11853,113.8537813,23.10761853,1
11854,113.8539612,23.10761859,1
11855,113.8541412,23.10761866,1
11856,113.8543212,23.10761872,1
11857,113.8545012,23.10761878,1
11858,113.8546812,23.10761885,1
11859,113.8537812,23.10779889,1
11860,113.8539611,23.10779896,1
11861,113.8541411,23.10779902,1
11862,113.8543211,23.10779908,1
11863,113.8545011,23.10779915,1
11864,113.8546811,23.10779921,1
11865,113.8537811,23.10797926,1
11866,113.853961,23.10797933,1
11867,113.854141,23.10797939,1
11868,113.854321,23.10797945,1
11869,113.854501,23.10797952,1
11870,113.854681,23.10797958,1
11871,113.8627804,23.10798242,1
11872,113.853781,23.10815963,1
11873,113.8539609,23.1081597,1
11874,113.8541409,23.10815976,1
11875,113.8543209,23.10815982,1
11876,113.8545009,23.10815989,1
11877,113.8627803,23.10816279,1
11878,113.8629603,23.10816285,1
11879,113.8536009,23.10833994,1
11880,113.8537809,23.10834001,1
11881,113.8539608,23.10834007,1
11882,113.8541408,23.10834013,1
11883,113.8543208,23.1083402,1
11884,113.8545008,23.10834026,1
11885,113.8626002,23.1083431,1
11886,113.8627802,23.10834317,1
11887,113.8629602,23.10834323,1
11888,113.8631402,23.10834329,1
11889,113.8536008,23.10852032,1
11890,113.8537807,23.10852038,1
11891,113.8539607,23.10852045,1
11892,113.8541407,23.10852051,1
11893,113.8543207,23.10852057,1
11894,113.8545007,23.10852064,1
11895,113.8626001,23.10852348,1
11896,113.8627801,23.10852354,1
11897,113.8629601,23.10852361,1
11898,113.8631401,23.10852367,1
11899,113.8537806,23.10870077,1
11900,113.8539606,23.10870083,1
11901,113.8541406,23.10870089,1
11902,113.8543206,23.10870095,1
11903,113.8626,23.10870386,1
11904,113.86278,23.10870392,1
11905,113.86296,23.10870399,1
11906,113.86314,23.10870405,1
11907,113.8543205,23.10888134,1
11908,113.8625999,23.10888424,1
11909,113.8627799,23.10888431,1
11910,113.8629599,23.10888437,1
11911,113.8631398,23.10888443,1
11912,113.8598998,23.10942447,1
11913,113.8598997,23.10960486,1
11914,113.8600796,23.10960493,1
11915,113.8602596,23.10960499,1
11916,113.8604396,23.10960505,1
11917,113.8606196,23.10960511,1
11918,113.8607996,23.10960518,1
11919,113.8609796,23.10960524,1
11920,113.8598996,23.10978526,1
11921,113.8600795,23.10978532,1
11922,113.8602595,23.10978539,1
11923,113.8604395,23.10978545,1
11924,113.8606195,23.10978551,1
11925,113.8607995,23.10978558,1
11926,113.8609795,23.10978564,1
11927,113.6900335,22.78290035,1
11928,113.6902135,22.78290041,1
11929,113.6903935,22.78290047,1
11930,113.6905735,22.78290053,1
11931,113.6907536,22.78290059,1
11932,113.6900333,22.78308102,1
11933,113.6902133,22.78308108,1
11934,113.6903933,22.78308114,1
11935,113.6905733,22.7830812,1
11936,113.6907533,22.78308126,1
11937,113.6909334,22.78308132,1
11938,113.690033,22.78326168,1
11939,113.6902131,22.78326175,1
11940,113.6903931,22.78326181,1
11941,113.6905731,22.78326187,1
11942,113.6907531,22.78326193,1
11943,113.6909331,22.78326199,1
11944,113.6898528,22.78344229,1
11945,113.6900328,22.78344236,1
11946,113.6902128,22.78344242,1
11947,113.6903929,22.78344248,1
11948,113.6905729,22.78344254,1
11949,113.6907529,22.7834426,1
11950,113.6909329,22.78344266,1
11951,113.6898526,22.78362297,1
11952,113.6900326,22.78362303,1
11953,113.6902126,22.78362309,1
11954,113.6903926,22.78362315,1
11955,113.6905727,22.78362321,1
11956,113.6907527,22.78362328,1
11957,113.6909327,22.78362334,1
11958,113.6898524,22.78380364,1
11959,113.6900324,22.7838037,1
11960,113.6902124,22.78380377,1
11961,113.6903924,22.78380383,1
11962,113.6905724,22.78380389,1
11963,113.6907525,22.78380395,1
11964,113.6909325,22.78380401,1
11965,113.6898521,22.78398432,1
11966,113.6900322,22.78398438,1
11967,113.6902122,22.78398444,1
11968,113.6903922,22.78398451,1
11969,113.6905722,22.78398457,1
11970,113.6907522,22.78398463,1
11971,113.6909323,22.78398469,1
11972,113.6898519,22.784165,1
11973,113.6900319,22.78416506,1
11974,113.690212,22.78416512,1
11975,113.690392,22.78416519,1
11976,113.690572,22.78416525,1
11977,113.690752,22.78416531,1
11978,113.690932,22.78416537,1
11979,113.6900317,22.78434574,1
11980,113.6902117,22.78434581,1
11981,113.6903917,22.78434587,1
11982,113.6905718,22.78434593,1
11983,113.6907518,22.78434599,1
11984,113.6909318,22.78434605,1
11985,113.6900315,22.78452643,1
11986,113.6902115,22.78452649,1
11987,113.6903915,22.78452655,1
11988,113.6905715,22.78452661,1
11989,113.6907516,22.78452667,1
11990,113.6909316,22.78452674,1
11991,113.6900313,22.78470711,1
11992,113.6902113,22.78470718,1
11993,113.6903913,22.78470724,1
11994,113.6905713,22.7847073,1
11995,113.6907513,22.78470736,1
11996,113.6909313,22.78470742,1
11997,113.690031,22.7848878,1
11998,113.690211,22.78488786,1
11999,113.6903911,22.78488793,1
12000,113.6905711,22.78488799,1
12001,113.6907511,22.78488805,1
12002,113.6909311,22.78488811,1
12003,113.6903908,22.78506862,1
12004,113.6905709,22.78506868,1
12005,113.6907509,22.78506874,1
12006,113.6909309,22.7850688,1
12007,113.6905706,22.78524937,1
12008,113.6907506,22.78524943,1
12009,113.6925504,22.78561144,0
12010,113.6927304,22.7856115,0
12011,113.7710345,22.78563811,1
12012,113.7712145,22.78563817,1
12013,113.6923701,22.78579207,0
12014,113.6925501,22.78579213,0
12015,113.6927302,22.7857922,0
12016,113.6929102,22.78579226,0
12017,113.6930902,22.78579232,0
12018,113.7706743,22.78581868,1
12019,113.7708543,22.78581874,1
12020,113.7710343,22.7858188,1
12021,113.7712143,22.78581886,1
12022,113.7713943,22.78581893,1
12023,113.6921899,22.78597271,0
12024,113.6923699,22.78597277,0
12025,113.6925499,22.78597283,0
12026,113.6927299,22.7859729,0
12027,113.6929099,22.78597296,0
12028,113.69309,22.78597302,0
12029,113.69327,22.78597308,0
12030,113.69345,22.78597314,0
12031,113.69363,22.7859732,0
12032,113.770494,22.78599932,1
12033,113.770674,22.78599938,1
12034,113.770854,22.78599944,1
12035,113.771034,22.7859995,1
12036,113.7712141,22.78599956,1
12037,113.7713941,22.78599962,1
12038,113.6921896,22.78615341,0
12039,113.6923696,22.78615348,0
12040,113.6925497,22.78615354,0
12041,113.6927297,22.7861536,0
12042,113.6929097,22.78615366,0
12043,113.6930897,22.78615372,0
12044,113.6932697,22.78615378,0
12045,113.6934498,22.78615384,0
12046,113.6936298,22.78615391,0
12047,113.6938098,22.78615397,0
12048,113.6939898,22.78615403,0
12049,113.6941698,22.78615409,0
12050,113.7706738,22.78618008,1
12051,113.7708538,22.78618014,1
12052,113.7710338,22.7861802,1
12053,113.7712138,22.78618026,1
12054,113.7713938,22.78618032,1
12055,113.6920094,22.78633406,0
12056,113.6921894,22.78633412,0
12057,113.6923694,22.78633418,0
12058,113.6925494,22.78633424,0
12059,113.6927295,22.7863343,0
12060,113.6929095,22.78633436,0
12061,113.6930895,22.78633443,0
12062,113.6932695,22.78633449,0
12063,113.6934495,22.78633455,0
12064,113.6936295,22.78633461,0
12065,113.6938096,22.78633467,0
12066,113.6939896,22.78633473,0
12067,113.6941696,22.78633479,0
12068,113.7708536,22.78636084,1
12069,113.7710336,22.7863609,1
12070,113.7712136,22.78636097,1
12071,113.6918291,22.7865147,0
12072,113.6920091,22.78651476,0
12073,113.6921892,22.78651483,0
12074,113.6923692,22.78651489,0
12075,113.6925492,22.78651495,0
12076,113.6927292,22.78651501,0
12077,113.6929092,22.78651507,0
12078,113.6930893,22.78651513,0
12079,113.6932693,22.78651519,0
12080,113.6934493,22.78651526,0
12081,113.6936293,22.78651532,0
12082,113.6938093,22.78651538,0
12083,113.6939893,22.78651544,0
12084,113.6941694,22.7865155,0
12085,113.6918289,22.78669541,0
12086,113.6920089,22.78669547,0
12087,113.6921889,22.78669553,0
12088,113.6923689,22.7866956,0
12089,113.692549,22.78669566,0
12090,113.692729,22.78669572,0
12091,113.692909,22.78669578,0
12092,113.693089,22.78669584,0
12093,113.693269,22.7866959,0
12094,113.6934491,22.78669596,0
12095,113.6936291,22.78669603,0
12096,113.6938091,22.78669609,0
12097,113.6939891,22.78669615,0
12098,113.6927287,22.78687643,0
12099,113.6929088,22.78687649,0
12100,113.6930888,22.78687655,0
12101,113.6932688,22.78687661,0
12102,113.6934488,22.78687667,0
12103,113.6936288,22.78687674,0
12104,113.6938088,22.7868768,0
12105,113.6939889,22.78687686,0
12106,113.7677928,22.78690193,1
12107,113.7679728,22.78690199,1
12108,113.7681528,22.78690205,1
12109,113.7683328,22.78690211,1
12110,113.7685128,22.78690217,1
12111,113.7854329,22.7869079,1
12112,113.7856129,22.78690796,1
12113,113.7857929,22.78690802,1
12114,113.7859729,22.78690808,1
12115,113.7861529,22.78690814,1
12116,113.7863329,22.7869082,1
12117,113.7865129,22.78690826,1
12118,113.7672526,22.78708245,1
12119,113.7674326,22.78708252,1
12120,113.7676126,22.78708258,1
12121,113.7677926,22.78708264,1
12122,113.7679726,22.7870827,1
12123,113.7681526,22.78708276,1
12124,113.7683326,22.78708282,1
12125,113.7685126,22.78708288,1
12126,113.7854326,22.78708861,1
12127,113.7856126,22.78708867,1
12128,113.7857926,22.78708873,1
12129,113.7859726,22.78708879,1
12130,113.7861526,22.78708885,1
12131,113.7863326,22.78708891,1
12132,113.7865126,22.78708897,1
12133,113.7670724,22.78726311,1
12134,113.7672524,22.78726317,1
12135,113.7674324,22.78726323,1
12136,113.7676124,22.78726329,1
12137,113.7677924,22.78726335,1
12138,113.7679724,22.78726341,1
12139,113.7681524,22.78726347,1
12140,113.7683324,22.78726353,1
12141,113.7854324,22.78726932,1
12142,113.7856124,22.78726938,1
12143,113.7857924,22.78726944,1
12144,113.7859724,22.7872695,1
12145,113.7861524,22.78726956,1
12146,113.7863324,22.78726962,1
12147,113.7865124,22.78726968,1
12148,113.7674321,22.78744394,1
12149,113.7676121,22.787444,1
12150,113.7677921,22.78744406,1
12151,113.7679721,22.78744412,1
12152,113.7681521,22.78744419,1
12153,113.7683321,22.78744425,1
12154,113.7856122,22.78745009,1
12155,113.7857922,22.78745015,1
12156,113.7859722,22.78745021,1
12157,113.7861522,22.78745027,1
12158,113.7863322,22.78745034,1
12159,113.7865122,22.7874504,1
12160,113.7677919,22.78762478,1
12161,113.7679719,22.78762484,1
12162,113.7681519,22.7876249,1
12163,113.7863319,22.78763105,1
12164,113.7872319,22.78763136,1
12165,113.7874119,22.78763142,1
12166,113.7875919,22.78763148,1
12167,113.7870517,22.78781201,1
12168,113.7872317,22.78781207,1
12169,113.7874117,22.78781213,1
12170,113.7875917,22.7878122,1
12171,113.7868714,22.78799267,1
12172,113.7870514,22.78799273,1
12173,113.7872314,22.78799279,1
12174,113.7874114,22.78799285,1
12175,113.7875914,22.78799291,1
12176,113.7877714,22.78799298,1
12177,113.7868712,22.78817339,1
12178,113.7870512,22.78817345,1
12179,113.7872312,22.78817351,1
12180,113.7874112,22.78817358,1
12181,113.7875912,22.78817364,1
12182,113.7877712,22.7881737,1
12183,113.786871,22.78835412,1
12184,113.7870509,22.78835418,1
12185,113.7872309,22.78835424,1
12186,113.7874109,22.7883543,1
12187,113.7875909,22.78835436,1
12188,113.7877709,22.78835442,1
12189,113.7879509,22.78835448,1
12190,113.7870507,22.7885349,1
12191,113.7872307,22.78853496,1
12192,113.7874107,22.78853502,1
12193,113.7875907,22.78853509,1
12194,113.7877707,22.78853515,1
12195,113.7879507,22.78853521,1
12196,113.7870505,22.78871563,1
12197,113.7872305,22.78871569,1
12198,113.7874105,22.78871575,1
12199,113.7875905,22.78871581,1
12200,113.7877705,22.78871587,1
12201,113.7879505,22.78871593,1
12202,113.7872302,22.78889642,1
12203,113.7874102,22.78889648,1
12204,113.7875902,22.78889654,1
12205,113.7877702,22.7888966,1
12206,113.7879502,22.78889666,1
12207,113.78723,22.78907715,1
12208,113.78741,22.78907721,1
12209,113.78759,22.78907727,1
12210,113.78777,22.78907733,1
12211,113.78795,22.7890774,1
12212,113.7874097,22.78925795,1
12213,113.7875897,22.78925801,1
12214,113.7877697,22.78925807,1
12215,113.7879497,22.78925813,1
12216,113.7881297,22.78925819,1
12217,113.7874095,22.78943868,1
12218,113.7875895,22.78943874,1
12219,113.7877695,22.7894388,1
12220,113.7879495,22.78943886,1
12221,113.7881295,22.78943892,1
12222,113.7334064,22.79086637,1
12223,113.7335864,22.79086643,1
12224,113.7337664,22.79086649,1
12225,113.7339464,22.79086655,1
12226,113.7341264,22.79086661,1
12227,113.7343064,22.79086667,1
12228,113.7344864,22.79086673,1
12229,113.7346664,22.79086679,1
12230,113.7332261,22.79104706,1
12231,113.7334061,22.79104712,1
12232,113.7335861,22.79104718,1
12233,113.7337661,22.79104724,1
12234,113.7339461,22.7910473,1
12235,113.7341261,22.79104736,1
12236,113.7343062,22.79104742,1
12237,113.7344862,22.79104749,1
12238,113.7346662,22.79104755,1
12239,113.7332258,22.79122781,1
12240,113.7334059,22.79122787,1
12241,113.7335859,22.79122794,1
12242,113.7337659,22.791228,1
12243,113.7339459,22.79122806,1
12244,113.7341259,22.79122812,1
12245,113.7343059,22.79122818,1
12246,113.7344859,22.79122824,1
12247,113.7346659,22.7912283,1
12248,113.7334056,22.79140863,1
12249,113.7335856,22.79140869,1
12250,113.7337656,22.79140875,1
12251,113.7339456,22.79140881,1
12252,113.7341256,22.79140888,1
12253,113.7343056,22.79140894,1
12254,113.7344856,22.791409,1
12255,113.7337654,22.79158951,1
12256,113.7339454,22.79158957,1
12257,113.7341254,22.79158963,1
12258,113.7992734,22.80010906,0
12259,113.7994534,22.80010912,0
12260,113.7996334,22.80010918,0
12261,113.7998134,22.80010924,0
12262,113.7999934,22.8001093,0
12263,113.8001734,22.80010936,0
12264,113.7992731,22.80028989,0
12265,113.7994531,22.80028995,0
12266,113.7996331,22.80029001,0
12267,113.7998131,22.80029007,0
12268,113.7999931,22.80029013,0
12269,113.7992728,22.80047072,0
12270,113.7994528,22.80047078,0
12271,113.7996328,22.80047084,0
12272,113.7998128,22.8004709,0
12273,113.7999928,22.80047096,0
12274,113.7992725,22.80065155,0
12275,113.7994525,22.80065161,0
12276,113.7996325,22.80065167,0
12277,113.7998125,22.80065173,0
12278,113.7999925,22.8006518,0
12279,113.7992723,22.80083239,0
12280,113.7994523,22.80083245,0
12281,113.7996323,22.80083251,0
12282,113.7998122,22.80083257,0
12283,113.7999922,22.80083263,0
12284,113.8007102,22.80209875,0
12285,113.8008902,22.80209882,0
12286,113.8010702,22.80209888,0
12287,113.8012502,22.80209894,0
12288,113.8014302,22.802099,0
12289,113.8016102,22.80209906,0
12290,113.8017902,22.80209912,0
12291,113.8019702,22.80209918,0
12292,113.8172697,22.8021043,1
12293,113.8174497,22.80210436,1
12294,113.8176297,22.80210442,1
12295,113.8178097,22.80210448,1
12296,113.8179897,22.80210454,1
12297,113.8181697,22.8021046,1
12298,113.8007099,22.8022796,0
12299,113.8008899,22.80227966,0
12300,113.8010699,22.80227972,0
12301,113.8012499,22.80227978,0
12302,113.8014299,22.80227984,0
12303,113.8016099,22.8022799,0
12304,113.8017899,22.80227996,0
12305,113.8019699,22.80228002,0
12306,113.8124096,22.80228352,1
12307,113.8125896,22.80228358,1
12308,113.8127696,22.80228364,1
12309,113.8129495,22.8022837,1
12310,113.8167294,22.80228496,1
12311,113.8169094,22.80228502,1
12312,113.8170894,22.80228508,1
12313,113.8172694,22.80228514,1
12314,113.8174494,22.8022852,1
12315,113.8176294,22.80228526,1
12316,113.8178094,22.80228532,1
12317,113.8179894,22.80228539,1
12318,113.8181694,22.80228545,1
12319,113.8183494,22.80228551,1
12320,113.6792042,22.80241954,0
12321,113.6793842,22.8024196,0
12322,113.6795643,22.80241966,0
12323,113.6797443,22.80241972,0
12324,113.8007096,22.80246045,0
12325,113.8008896,22.80246051,0
12326,113.8010696,22.80246057,0
12327,113.8012496,22.80246063,0
12328,113.8014296,22.80246069,0
12329,113.8016096,22.80246075,0
12330,113.8017896,22.80246081,0
12331,113.8019696,22.80246087,0
12332,113.8021496,22.80246093,0
12333,113.8124093,22.80246436,1
12334,113.8125893,22.80246442,1
12335,113.8127693,22.80246448,1
12336,113.8129493,22.80246454,1
12337,113.8167291,22.80246581,1
12338,113.8169091,22.80246587,1
12339,113.8170891,22.80246593,1
12340,113.8172691,22.80246599,1
12341,113.8174491,22.80246605,1
12342,113.8176291,22.80246611,1
12343,113.8224889,22.80246774,0
12344,113.8226689,22.8024678,0
12345,113.8228489,22.80246786,0
12346,113.8230289,22.80246792,0
12347,113.8232089,22.80246798,0
12348,113.8233888,22.80246804,0
12349,113.6784838,22.80260015,0
12350,113.6786639,22.80260021,0
12351,113.6788439,22.80260027,0
12352,113.6790239,22.80260033,0
12353,113.6792039,22.80260039,0
12354,113.6793839,22.80260045,0
12355,113.679564,22.80260051,0
12356,113.679744,22.80260057,0
12357,113.8007093,22.80264129,0
12358,113.8008893,22.80264135,0
12359,113.8010693,22.80264142,0
12360,113.8012493,22.80264148,0
12361,113.8014293,22.80264154,0
12362,113.8016093,22.8026416,0
12363,113.8017893,22.80264166,0
12364,113.8019693,22.80264172,0
12365,113.8021493,22.80264178,0
12366,113.812229,22.80264515,1
12367,113.812409,22.80264521,1
12368,113.812589,22.80264527,1
12369,113.812769,22.80264533,1
12370,113.812949,22.80264539,1
12371,113.8169088,22.80264672,1
12372,113.8170888,22.80264678,1
12373,113.8172688,22.80264684,1
12374,113.8174488,22.8026469,1
12375,113.8176288,22.80264696,1
12376,113.8224886,22.80264858,0
12377,113.8226686,22.80264864,0
12378,113.8228486,22.8026487,0
12379,113.8230286,22.80264876,0
12380,113.8232086,22.80264882,0
12381,113.8233886,22.80264888,0
12382,113.6783035,22.80278094,0
12383,113.6784835,22.802781,0
12384,113.6786636,22.80278106,0
12385,113.6788436,22.80278112,0
12386,113.6790236,22.80278118,0
12387,113.6792036,22.80278124,0
12388,113.6793837,22.8027813,0
12389,113.6795637,22.80278136,0
12390,113.6797437,22.80278142,0
12391,113.800709,22.80282214,0
12392,113.800889,22.8028222,0
12393,113.801069,22.80282226,0
12394,113.801249,22.80282232,0
12395,113.801429,22.80282238,0
12396,113.801609,22.80282244,0
12397,113.8122287,22.802826,1
12398,113.8124087,22.80282606,1
12399,113.8125887,22.80282612,1
12400,113.8127687,22.80282618,1
12401,113.8129487,22.80282624,1
12402,113.8131287,22.8028263,1
12403,113.8169085,22.80282757,1
12404,113.8170885,22.80282763,1
12405,113.8172685,22.80282769,1
12406,113.8224883,22.80282943,0
12407,113.8226683,22.80282949,0
12408,113.8228483,22.80282955,0
12409,113.8230283,22.80282961,0
12410,113.8232083,22.80282967,0
12411,113.8233883,22.80282973,0
12412,113.6784832,22.80296185,0
12413,113.6786633,22.80296191,0
12414,113.6788433,22.80296197,0
12415,113.6790233,22.80296204,0
12416,113.6792033,22.8029621,0
12417,113.6793834,22.80296216,0
12418,113.6795634,22.80296222,0
12419,113.6797434,22.80296228,0
12420,113.8122284,22.80300685,1
12421,113.8124084,22.80300691,1
12422,113.8125884,22.80300697,1
12423,113.8127684,22.80300703,1
12424,113.8129484,22.80300709,1
12425,113.8131284,22.80300715,1
12426,113.822488,22.80301028,0
12427,113.822668,22.80301034,0
12428,113.822848,22.8030104,0
12429,113.823028,22.80301046,0
12430,113.823208,22.80301052,0
12431,113.823388,22.80301058,0
12432,113.678663,22.80314277,0
12433,113.678843,22.80314283,0
12434,113.679023,22.80314289,0
12435,113.679203,22.80314295,0
12436,113.6793831,22.80314301,0
12437,113.6795631,22.80314307,0
12438,113.6797431,22.80314313,0
12439,113.6799231,22.8031432,0
12440,113.8122281,22.8031877,1
12441,113.8124081,22.80318776,1
12442,113.8125881,22.80318782,1
12443,113.8127681,22.80318788,1
12444,113.8129481,22.80318794,1
12445,113.8224877,22.80319113,0
12446,113.8226677,22.80319119,0
12447,113.8228477,22.80319125,0
12448,113.8230277,22.80319131,0
12449,113.8232077,22.80319137,0
12450,113.8233877,22.80319143,0
12451,113.6788427,22.80332369,0
12452,113.6790227,22.80332375,0
12453,113.6792027,22.80332381,0
12454,113.6793828,22.80332387,0
12455,113.6795628,22.80332393,0
12456,113.6797428,22.80332399,0
12457,113.6799228,22.80332405,0
12458,113.8124078,22.80336861,1
12459,113.8125878,22.80336867,1
12460,113.8127678,22.80336873,1
12461,113.8129478,22.80336879,1
12462,113.8224874,22.80337198,0
12463,113.8226674,22.80337204,0
12464,113.8228474,22.8033721,0
12465,113.8230274,22.80337216,0
12466,113.8232074,22.80337222,0
12467,113.8233874,22.80337228,0
12468,113.6790224,22.80350461,0
12469,113.6792024,22.80350467,0
12470,113.6793825,22.80350473,0
12471,113.6795625,22.80350479,0
12472,113.6797425,22.80350485,0
12473,113.6799225,22.80350491,0
12474,113.8124075,22.80354947,1
12475,113.8125875,22.80354953,1
12476,113.8127675,22.80354959,1
12477,113.6793822,22.80368559,0
12478,113.6795622,22.80368565,0
12479,113.6797422,22.80368571,0
12480,113.6799222,22.80368577,0
